case_id,level1_category,level2_category,difficulty,gt_status,gt_error_type,gt_error_subtype,gt_label_source,gt_label_strength,baseline_status,baseline_error_type,baseline_error_subtype,baseline_error_type_raw,baseline_error_subtype_raw,baseline_error_position,baseline_label_source,sql_text,source_tier,source,source_ref,tags,notes,review_reason,review_priority
,QUERY,WHERE_FILTER,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,select key from authorization_fail where ds='2010',real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_fail_5.q,real;open_benchmark;query;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,UTILITY,EXPLAIN,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,"explain select t.c1 from (select t11.c1, t12.c1 from t1 as t11 inner join t1 as t12 on t11.c1=t12.c1) as t",real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/ambiguous_col_2.q,real;open_benchmark;utility;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,UTILITY,EXPLAIN,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,explain select * from authorization_explain,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_explain.q,real;open_benchmark;utility;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,UTILITY,OTHER,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,SHOW GRANT USER user2 ON TABLE authorization_fail,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_fail_8.q,real;open_benchmark;utility;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,UTILITY,OTHER,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,show grant user user4 on table tpriv_current_role,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_priv_current_role_neg.q,real;open_benchmark;utility;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,UTILITY,OTHER,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,revoke select on table t1 from user user2,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_desc_table_nosel.q,real;open_benchmark;utility;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,UTILITY,OTHER,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,show grant user user1 on table tauth_gdup,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_grant_table_dup.q,real;open_benchmark;utility;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,UTILITY,OTHER,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,show role grant role accounting,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_role_grant_otherrole.q,real;open_benchmark;utility;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,UTILITY,OTHER,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,show role grant user ruser2,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_role_grant_otheruser.q,real;open_benchmark;utility;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,UTILITY,OTHER,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,show role grant user user2,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_role_grant.q,real;open_benchmark;utility;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,UTILITY,OTHER,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,show role grant user user2,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_role_grant2.q,real;open_benchmark;utility;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,UTILITY,OTHER,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,fail,parse_error,generic_parse_failure,cannot_recognize_input,generic_parse_failure,1:5,local_hive_parse_sdk,show prtitions addpart1,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/addpart1.q,real;open_benchmark;utility;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,UTILITY,OTHER,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,show roles,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_import.q,real;open_benchmark;utility;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,alter scheduled query asd defined as select 22,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,ALTER_TABLE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,alter scheduled query asd defined as select 22,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,ALTER_TABLE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,alter scheduled query asd executed as 'joe',real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,ALTER_TABLE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,alter scheduled query asd executed as 'joe',real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,ALTER_TABLE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDefault.java,medium,pass,,,,,,local_hive_parse_sdk,alter table t1 compact 'minor' pool 'pool',real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDefault.java,real;parser_unit;TestParseDefault.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,ALTER_TABLE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDefault.java,medium,pass,,,,,,local_hive_parse_sdk,alter table t1 compact 'minor' pool 'pool',real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDefault.java,real;parser_unit;TestParseDefault.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,ALTER_TABLE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,alter scheduled query asd cron '123',real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,ALTER_TABLE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,alter scheduled query asd cron '123',real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,ALTER_TABLE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,alter scheduled query asd disabled,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,ALTER_TABLE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,alter scheduled query asd disabled,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,CREATE_DATABASE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,create view v3_n0 as select v1_n7.value val from v1_n7 join `c/b/o_t1` on v1_n7.c_boolean = `c/b/o_t1`.c_boolean,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,CREATE_DATABASE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,create scheduled query asd cron '123' executed as 'x' disabled defined as select 1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,CREATE_DATABASE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,create scheduled query asd cron '123' executed as 'x' disabled defined as select 1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,CREATE_DATABASE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,create scheduled query asd cron '123' executed as 'x' defined as select 1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,CREATE_DATABASE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,create scheduled query asd cron '123' executed as 'x' defined as select 1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,CREATE_DATABASE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"create view v1_n7 as select c_int, value, c_boolean, dt from `c/b/o_t1`",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,CREATE_DATABASE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,create scheduled query asd cron '123' executed as 'x' as select 1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,CREATE_DATABASE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,create scheduled query asd cron '123' executed as 'x' as select 1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,CREATE_DATABASE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"create view v2_n2 as select c_int, value from `//cbo_t2`",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,DDL,CREATE_DATABASE_SYNTAX,medium,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,create scheduled query asd cron '123' as select 1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
